Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:People Occupant Count [](TimeStep),CORE_ZN:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),PERIMETER_ZN_1:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_2:People Occupant Count [](TimeStep),PERIMETER_ZN_2:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_3:People Occupant Count [](TimeStep),PERIMETER_ZN_3:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_4:People Occupant Count [](TimeStep),PERIMETER_ZN_4:Zone People Occupant Count [](TimeStep),CORE_ZN:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),PSZ-AC:1 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:2 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:3 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:4 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:5 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:1:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:1:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Cooling Coil Total Cooling Energy [J](TimeStep),Averaged Building Temperature:PythonPlugin:OutputVariable [C](TimeStep),Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:NaturalGas [J](TimeStep) 
 07/01  10:30:00,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000613984366,23.00000312560439,23.00000548929935,23.000003262533548,23.000003098923707,46.484893602197669,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,0.0,15.6,23.0,1557658.5768467936,867118.2411336573,893489.9527442022,881705.1362858559,689053.3554524027,1557658.5768467936,1557658.5768467936,867118.2411336573,867118.2411336573,893489.9527442022,893489.9527442022,881705.1362858559,881705.1362858559,689053.3554524027,689053.3554524027,17.0,0.0,1115571.1421184708,0.0 
 07/01  10:45:00,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000629926715,23.00000073952379,23.000006991720129,23.000000690185695,23.000000834757527,47.43282549260157,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1596747.5087008344,922158.0873445221,847758.4211674,932103.9351540075,721691.3538550144,1596747.5087008344,1596747.5087008344,922158.0873445221,922158.0873445221,847758.4211674,847758.4211674,932103.9351540075,932103.9351540075,721691.3538550144,721691.3538550144,17.0,0.0,1148636.6271530856,0.0 
 07/01  11:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000003016963615,23.000002139813149,23.000004227204376,23.00000194676081,23.00000190293187,48.64883350941241,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1634165.1643307848,975815.0010534787,841539.4932565629,981269.5660896797,753581.2473116908,1634165.1643307848,1634165.1643307848,975815.0010534787,975815.0010534787,841539.4932565629,841539.4932565629,981269.5660896797,981269.5660896797,753581.2473116908,753581.2473116908,17.0,0.0,1189454.7531265356,0.0 
 07/01  11:15:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000004761576088,23.00000311158194,23.000003295301373,23.000002901612679,23.00000249933114,49.50238059808001,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1648449.0845001913,1005139.708834818,833258.4292460417,1005655.4975712958,770885.1708559954,1648449.0845001913,1648449.0845001913,1005139.708834818,1005139.708834818,833258.4292460417,833258.4292460417,1005655.4975712958,1005655.4975712958,770885.1708559954,770885.1708559954,17.0,0.0,1206611.9268839937,0.0 
 07/01  11:30:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000757244626,23.00000094799922,23.000008664365276,23.000000870728245,23.000001036517497,50.017589386861079,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1664874.1530112916,1034869.6108314251,824098.2081569687,1030977.1687126996,787638.4453691476,1664874.1530112916,1664874.1530112916,1034869.6108314251,1034869.6108314251,824098.2081569687,824098.2081569687,1030977.1687126996,1030977.1687126996,787638.4453691476,787638.4453691476,17.0,0.0,1224091.822314296,0.0 
 07/01  11:45:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000842938776,23.00000115545266,23.00001148370002,23.000001070024365,23.00000125623629,50.457073524778568,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1681103.2293238808,1058754.8693154306,811458.5416384719,1051264.4186830759,801658.1277188414,1681103.2293238808,1681103.2293238808,1058754.8693154306,1058754.8693154306,811458.5416384719,811458.5416384719,1051264.4186830759,1051264.4186830759,801658.1277188414,801658.1277188414,19.0,0.0,1237691.596296362,0.0 
 07/01  12:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000008464638648,23.000006671622687,23.000002216899007,23.000005924877727,23.000005096022148,51.03772286020002,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1694770.5490972768,1078780.8009566155,800080.9428065356,1068795.9840429689,814625.5659538792,1694770.5490972768,1694770.5490972768,1078780.8009566155,1078780.8009566155,800080.9428065356,800080.9428065356,1068795.9840429689,1068795.9840429689,814625.5659538792,814625.5659538792,19.0,0.0,1249344.6439071794,0.0 
 07/01  12:15:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000011230439758,23.000008833574097,22.999999255981778,23.00000786712761,23.00000657267121,51.299448311385109,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1706391.942921474,1096936.3557659647,789582.276811887,1084521.3234911278,825762.0572457374,1706391.942921474,1706391.942921474,1096936.3557659647,1096936.3557659647,789582.276811887,789582.276811887,1084521.3234911278,1084521.3234911278,825762.0572457374,825762.0572457374,19.0,0.0,1259531.3331163545,0.0 
 07/01  12:30:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000157494304,23.000002043790287,23.000016761102846,23.000001841422855,23.00000219519825,51.49958958565567,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1717494.3144258243,1115120.5308205914,779434.0873031968,1098945.1335139487,835742.8856211504,1717494.3144258243,1717494.3144258243,1115120.5308205914,1115120.5308205914,779434.0873031968,779434.0873031968,1098945.1335139487,1098945.1335139487,835742.8856211504,835742.8856211504,19.0,0.0,1269116.777018625,0.0 
 07/01  12:45:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000131769237,23.000001830394365,23.00001708511511,23.00000168625801,23.000001993324884,51.65757638781626,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1728119.617587247,1130983.7186484102,769710.2394848635,1112015.1237370785,844698.4288071747,1728119.617587247,1728119.617587247,1130983.7186484102,1130983.7186484102,769710.2394848635,769710.2394848635,1112015.1237370785,1112015.1237370785,844698.4288071747,844698.4288071747,19.0,0.0,1277627.7478649524,0.0 
 07/01  13:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001258138658,23.00000176962601,23.00001706779522,23.000001642703859,23.000001928391929,51.713839692604697,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1737239.1253422725,1142335.6972571929,759528.3603243817,1121205.4067364992,853176.3256754275,1737239.1253422725,1737239.1253422725,1142335.6972571929,1142335.6972571929,759528.3603243817,759528.3603243817,1121205.4067364992,1121205.4067364992,853176.3256754275,853176.3256754275,19.0,0.0,1283774.6006692909,0.0 
 07/01  13:15:00,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001259612476,23.000001756676807,23.000017014358485,23.00000163918325,23.00000193588289,51.6042360391507,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1728732.3428380406,1134390.0305521652,746959.4464233428,1110940.8607721427,889566.7730325289,1728732.3428380406,1728732.3428380406,1134390.0305521652,1134390.0305521652,746959.4464233428,746959.4464233428,1110940.8607721427,1110940.8607721427,889566.7730325289,889566.7730325289,19.0,0.0,1278665.1764822445,0.0 
 07/01  13:30:00,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001272837353,23.000001755412606,23.00001693848898,23.00000164504935,23.000001957492608,51.309363216411849,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1719309.1877605739,1123733.1354102083,734094.3200446162,1098328.570830814,936786.0585825952,1719309.1877605739,1719309.1877605739,1123733.1354102083,1123733.1354102083,734094.3200446162,734094.3200446162,1098328.570830814,1098328.570830814,936786.0585825952,936786.0585825952,19.0,0.0,1274609.7212427094,0.0 
 07/01  13:45:00,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000846790806,23.000001172379564,23.000011389803306,23.000001097166267,23.000001373081333,50.90576260885392,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1708865.5852809267,1112349.3335206733,721870.6699852247,1085052.078465335,990659.6049360933,1708865.5852809267,1708865.5852809267,1112349.3335206733,1112349.3335206733,721870.6699852247,721870.6699852247,1085052.078465335,1085052.078465335,990659.6049360933,990659.6049360933,19.0,0.0,1271640.6048785274,0.0 
 07/01  14:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000615924085,23.000000844207127,23.000008452041418,23.00000079333962,23.000001003485616,50.30464286490748,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1697739.699873369,1099233.4548349814,709176.826647981,1069978.9873515689,1049355.8099905812,1697739.699873369,1697739.699873369,1099233.4548349814,1099233.4548349814,709176.826647981,709176.826647981,1069978.9873515689,1069978.9873515689,1049355.8099905812,1049355.8099905812,19.0,0.0,1268685.1067528018,0.0 
 07/01  14:15:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001853987443,23.000001219646966,23.000004644975009,23.000000774927629,23.00000921225432,49.43162806653274,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1702261.1771931323,1104734.2529570896,701660.7498624175,1073995.8800071392,1132001.117129328,1702261.1771931323,1702261.1771931323,1104734.2529570896,1104734.2529570896,701660.7498624175,701660.7498624175,1073995.8800071392,1073995.8800071392,1132001.117129328,1132001.117129328,19.0,0.0,1287877.3493048638,0.0 
 07/01  14:30:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000002100255175,23.000001376723277,23.00000375295737,23.000000853085426,23.000013733798988,48.62621585147669,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1705370.0727332645,1109449.7967797467,694461.3053356097,1077050.9333935523,1212535.3129170105,1705370.0727332645,1705370.0727332645,1109449.7967797467,1109449.7967797467,694461.3053356097,694461.3053356097,1077050.9333935523,1077050.9333935523,1212535.3129170105,1212535.3129170105,19.0,0.0,1305904.8889353229,0.0 
 07/01  14:45:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001810858067,23.000001365299615,23.00000482242125,23.000000925251137,23.000016149521668,47.778443203799927,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1707366.1402096456,1110964.5940023345,685894.7313521974,1077113.171944726,1292456.0720705486,1707366.1402096456,1707366.1402096456,1110964.5940023345,1110964.5940023345,685894.7313521974,685894.7313521974,1077113.171944726,1077113.171944726,1292456.0720705486,1292456.0720705486,19.0,0.0,1321817.3807970256,0.0 
 07/01  15:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000496273445,23.000000670073065,23.000006650104205,23.000000624542915,23.000001202197429,47.020391033345159,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1708511.9249329563,1110845.1567815885,676451.5366500462,1075657.633760293,1374665.68405166,1708511.9249329563,1708511.9249329563,1110845.1567815885,1110845.1567815885,676451.5366500462,676451.5366500462,1075657.633760293,1075657.633760293,1374665.68405166,1374665.68405166,19.0,0.0,1337036.7984278752,0.0 
 07/01  15:15:00,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001015086334,23.000000918957846,23.00000572978085,23.000000734349095,23.000011379460916,45.89557309647593,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1689641.1842563425,1086896.5916433507,661103.1331525501,1050090.5471882616,1432346.7356369417,1689641.1842563425,1689641.1842563425,1086896.5916433507,1086896.5916433507,661103.1331525501,661103.1331525501,1050090.5471882616,1050090.5471882616,1432346.7356369417,1432346.7356369417,19.0,0.0,1326524.41585952,0.0 
 07/01  15:30:00,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001402408775,23.00000103507329,23.000005207729815,23.000000804787246,23.000015579939619,44.79825582219626,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1668972.8219989038,1056263.5789398223,642350.0189392294,1018924.2250543311,1484727.8457134783,1668972.8219989038,1668972.8219989038,1056263.5789398223,1056263.5789398223,642350.0189392294,642350.0189392294,1018924.2250543311,1018924.2250543311,1484727.8457134783,1484727.8457134783,19.0,0.0,1311165.4471556233,0.0 
 07/01  15:45:00,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0000014884534,23.000001017067008,23.000005734304147,23.00000081900935,23.000014883598277,43.59547674698594,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1646432.303781348,1026660.0536026463,624124.6430876044,986702.6486119188,1516668.3828827495,1646432.303781348,1646432.303781348,1026660.0536026463,1026660.0536026463,624124.6430876044,624124.6430876044,986702.6486119188,986702.6486119188,1516668.3828827495,1516668.3828827495,19.0,0.0,1291369.0336279264,0.0 
 07/01  16:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000418116465,23.00000054183655,23.000005304448686,23.00000051448983,23.00000079811424,42.45845866709842,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,0.0,15.6,23.0,1622351.187147952,996071.2150281577,605210.1103923518,955030.5546444897,1542556.0466575879,1622351.187147952,1622351.187147952,996071.2150281577,996071.2150281577,605210.1103923518,605210.1103923518,955030.5546444897,955030.5546444897,1542556.0466575879,1542556.0466575879,19.0,0.0,1269852.643035484,0.0 
 07/01  16:15:00,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000352674826,23.000000457872035,23.000004482379475,23.000000438248308,23.000000422305303,41.092957534141998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1599144.4789196437,965491.8558641495,586316.5761105067,925950.2423566447,1562207.0609296093,1599144.4789196437,1599144.4789196437,965491.8558641495,965491.8558641495,586316.5761105067,586316.5761105067,925950.2423566447,925950.2423566447,1562207.0609296093,1562207.0609296093,19.0,0.0,1247885.6414527519,0.0 
 07/01  16:30:00,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000441824036,23.000000274200578,23.00000427177309,23.000000237821746,23.00000556923107,39.287973363535858,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1574081.7674718123,933399.3593807619,566909.2831689883,907550.9221590727,1569701.9538708993,1574081.7674718123,1574081.7674718123,933399.3593807619,933399.3593807619,566909.2831689883,566909.2831689883,907550.9221590727,907550.9221590727,1569701.9538708993,1569701.9538708993,19.0,0.0,1225067.5488606208,0.0 
 07/01  16:45:00,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000325993985,23.000000098196279,23.00000412988826,23.000000136866203,23.00000560610291,37.65907993495914,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1547611.6890766239,892515.2551999878,542888.354782968,896461.077347926,1558063.8625330183,1547611.6890766239,1547611.6890766239,892515.2551999878,892515.2551999878,542888.354782968,542888.354782968,896461.077347926,896461.077347926,1558063.8625330183,1558063.8625330183,19.0,0.0,1196888.8475990827,0.0 
 07/01  17:00:00,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000008899027,22.999999928948186,23.00000404269383,23.000000089845707,23.000003835613346,36.00279794951335,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1520183.2142158598,852099.3795495909,519690.9886879248,892053.7727162677,1548507.156607892,1520183.2142158598,1520183.2142158598,852099.3795495909,852099.3795495909,519690.9886879248,519690.9886879248,892053.7727162677,892053.7727162677,1548507.156607892,1548507.156607892,19.0,0.0,1172443.6729810055,0.0 
 07/01  17:15:00,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.999999950801393,22.99999981281588,23.00000397560337,23.000000085164726,23.000002933841118,34.27438811560927,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1473235.5972541834,790427.1717641787,492795.41738705596,867446.3950464546,1522611.4244677663,1473235.5972541834,1473235.5972541834,790427.1717641787,790427.1717641787,492795.41738705596,492795.41738705596,867446.3950464546,867446.3950464546,1522611.4244677663,1522611.4244677663,19.0,0.0,1132952.89442256,0.0 
 07/01  17:30:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.999999867939004,22.99999974093754,23.000003948329544,23.00000010381115,23.000002332546264,32.50935725852707,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1425587.17366024,727219.491641697,466648.5833646073,841555.1835239183,1489648.1914189005,1425587.17366024,1425587.17366024,727219.491641697,727219.491641697,466648.5833646073,466648.5833646073,841555.1835239183,841555.1835239183,1489648.1914189005,1489648.1914189005,19.0,0.0,1091299.5567551819,0.0 
 07/01  17:45:00,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000350138895,23.00000036720056,23.00000332114709,23.000000401558617,23.000000373874678,31.029510358790483,23.000000000000037,23.000000000000037,23.000000000000037,23.000000000000037,23.000000000000037,0.0,15.6,23.0,1375659.4951738064,651719.7661363353,435811.2840862877,785892.4443575582,1426142.6029748608,1375659.4951738064,1375659.4951738064,651719.7661363353,651719.7661363353,435811.2840862877,435811.2840862877,785892.4443575582,785892.4443575582,1426142.6029748608,1426142.6029748608,19.0,0.0,1032637.191586731,0.0 
 07/01  18:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000005424078,22.999999880348889,23.00000324877172,23.000000095289907,23.00000054735947,28.89305039964733,23.000000000000037,23.000000000000037,23.000000000000037,23.000000000000037,23.000000000000037,0.0,15.6,23.0,1323273.5376076948,570674.0529969132,402295.3283547311,722604.6730467827,1346181.0614165683,1323273.5376076948,1323273.5376076948,570674.0529969132,570674.0529969132,402295.3283547311,402295.3283547311,722604.6730467827,722604.6730467827,1346181.0614165683,1346181.0614165683,19.0,0.0,966317.311912963,0.0 
 07/01  18:15:00,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.999999846166739,22.99999970951331,23.000003038008406,22.999999921113344,23.000000098944449,26.94350404311168,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1288238.7338524503,503622.1302814253,368825.45301076237,671005.7036729404,1262735.2940833667,1288238.7338524503,1288238.7338524503,503622.1302814253,503622.1302814253,368825.45301076237,368825.45301076237,671005.7036729404,671005.7036729404,1262735.2940833667,1262735.2940833667,19.0,0.0,908210.3531695204,0.0 
 07/01  18:30:00,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.999999851852377,22.99999973004129,23.00000275722222,22.99999984378071,22.999999237730067,25.04192029986811,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1250368.4106833833,434110.00158454387,334394.4240641905,611715.9011267403,1167140.7723958095,1250368.4106833833,1250368.4106833833,434110.00158454387,434110.00158454387,334394.4240641905,334394.4240641905,611715.9011267403,611715.9011267403,1167140.7723958095,1167140.7723958095,19.0,0.0,844229.9341734643,0.0 
 07/01  18:45:00,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.999999817610396,22.999999732812936,23.000002492113919,22.99999975596178,22.999998609724483,23.103995554429475,23.00000000000003,23.00000000000003,23.00000000000003,23.00000000000003,23.00000000000003,0.0,15.6,23.0,1209893.966110671,371365.98101447775,303897.7212640328,546061.2933226603,1060349.5389280245,1209893.966110671,1209893.966110671,371365.98101447775,371365.98101447775,303897.7212640328,303897.7212640328,546061.2933226603,546061.2933226603,1060349.5389280245,1060349.5389280245,19.0,0.0,777979.9072055364,0.0 
 07/01  19:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99999978641626,22.999999757661845,23.000002218652189,22.999999662521053,22.999998108981328,21.295326922555149,23.000000000000037,23.000000000000037,23.000000000000037,23.000000000000037,23.000000000000037,0.0,15.6,23.0,1165501.641464925,302034.5417689233,270003.1610403991,404432.24578921278,888299.6510401341,1165501.641464925,1165501.641464925,302034.5417689233,302034.5417689233,270003.1610403991,270003.1610403991,404432.24578921278,404432.24578921278,888299.6510401341,888299.6510401341,19.0,0.0,677456.3252280153,0.0 
 07/01  19:15:00,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000426797713,23.000000226611989,23.00000246951295,23.00000028299505,23.000000379369664,20.1158493880177,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1116720.6408612612,239539.75734104319,239718.33093383749,326015.0587318063,790876.6112063095,1116720.6408612612,1116720.6408612612,239539.75734104319,239539.75734104319,239718.33093383749,239718.33093383749,326015.0587318063,326015.0587318063,790876.6112063095,790876.6112063095,19.0,0.0,607693.4124534123,0.0 
 07/01  19:30:00,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99999972288468,22.99999981459904,23.000002019691235,22.999999569561564,22.999997588771408,18.299936403352754,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1068758.1628621747,180040.66792024725,210881.82533135359,258857.15240252115,711346.3913927857,1068758.1628621747,1068758.1628621747,180040.66792024725,180040.66792024725,210881.82533135359,210881.82533135359,258857.15240252115,258857.15240252115,711346.3913927857,711346.3913927857,19.0,0.0,545117.0496258832,0.0 
 07/01  19:45:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000498953484,23.000000152023718,23.000002332223138,23.000000220067674,23.000000411452665,17.41715713620907,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,0.0,15.6,23.0,1021754.0697560075,123125.50542370495,183591.66338977158,193059.46455497715,635499.8950102,1021754.0697560075,1021754.0697560075,123125.50542370495,123125.50542370495,183591.66338977158,183591.66338977158,193059.46455497715,193059.46455497715,635499.8950102,635499.8950102,19.0,0.0,484502.95178198066,0.0 
 07/01  20:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000612828086,23.000000115076526,23.000002486453913,23.00000019960703,23.000000543526338,16.4641703780001,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,976728.4018194456,69662.87856502367,158173.1822658857,130116.36209740296,564890.6106199788,976728.4018194456,976728.4018194456,69662.87856502367,69662.87856502367,158173.1822658857,158173.1822658857,130116.36209740296,130116.36209740296,564890.6106199788,564890.6106199788,19.0,0.0,427042.24731844387,0.0 
 07/01  20:15:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.999998817025714,22.999999688361265,23.00000186670415,22.999999183652457,22.99999577503075,15.288492063762993,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,956039.0566267512,51573.01820904867,142326.0563289062,102027.41814899647,517957.2104550459,956039.0566267512,956039.0566267512,51573.01820904867,51573.01820904867,142326.0563289062,142326.0563289062,102027.41814899647,102027.41814899647,517957.2104550459,517957.2104550459,19.0,0.0,398058.2469151618,0.0 
 07/01  20:30:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000720214616,23.000000069240799,23.000002646035669,23.000000126689888,23.000000393347347,14.904711893679022,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,936636.3596303295,38079.687190744604,128141.15488646989,77235.6618995619,474708.19625175607,936636.3596303295,936636.3596303295,38079.687190744604,38079.687190744604,128141.15488646989,128141.15488646989,77235.6618995619,77235.6618995619,474708.19625175607,474708.19625175607,19.0,0.0,372298.26377476679,0.0 
 07/01  20:45:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0000010565214,23.000000081016795,23.000003339786788,23.00000016878734,23.00000080803356,14.502152050767613,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,918821.6876754494,25433.430089760794,115787.61299200294,56539.64966539535,436307.5179714113,918821.6876754494,918821.6876754494,25433.430089760794,25433.430089760794,115787.61299200294,115787.61299200294,56539.64966539535,56539.64966539535,436307.5179714113,436307.5179714113,19.0,0.0,349456.7991508621,0.0 
